id,CLTV
103867,113495.0
103868,108972.0
103869,40969.71428571428
103870,92268.0
103871,537324.0
103872,34920.0
103873,56904.0
103874,42546.666666666664
103875,52692.0
103876,65712.0
103877,118368.0
103878,81501.0
103879,181704.0
103880,69225.0
103881,54504.0
103882,83466.0
103883,73524.0
103884,53808.0
103885,159576.0
103886,99036.0
103887,66984.0
103888,100128.0
103889,194193.0
103890,63276.0
103891,65040.0
103892,37344.0
103893,111636.0
103894,67836.0
103895,68808.0
103896,102192.0
103897,96492.0
103898,64944.0
103899,156192.0
103900,31620.0
103901,63708.0
103902,163488.0
103903,61872.0
103904,70968.0
103905,57240.0
103906,297972.0
103907,155304.0
103908,64068.0
103909,48660.0
103910,90576.0
103911,35688.0
103912,88332.0
103913,46620.0
103914,61560.0
103915,104616.0
103916,65196.0
103917,65286.0
103918,130932.0
103919,29520.0
103920,106932.0
103921,60306.0
103922,64746.0
103923,45144.0
103924,188244.0
103925,73056.0
103926,57300.0
103927,114948.0
103928,67032.0
103929,61416.0
103930,93060.0
103931,33012.0
103932,34368.0
103933,63408.0
103934,108480.0
103935,70332.0
103936,95880.0
103937,288000.0
103938,94212.0
103939,55488.0
103940,75036.0
103941,296520.0
103942,69216.0
103943,63192.0
103944,37596.0
103945,246168.0
103946,33540.0
103947,90985.0
103948,60924.0
103949,62268.0
103950,61272.0
103951,221772.0
103952,383220.0
103953,300444.0
103954,49836.0
103955,35580.0
103956,50676.0
103957,106668.0
103958,60516.0
103959,62808.0
103960,93408.0
103961,60288.0
103962,40119.0
103963,56316.0
103964,45840.0
103965,109776.0
103966,112872.0
103967,75492.0
103968,61368.0
103969,77592.0
103970,252852.0
103971,67980.0
103972,51562.2
103973,448044.0
103974,274476.0
103975,93180.0
103976,265008.0
103977,57483.0
103978,59448.0
103979,64728.0
103980,301356.0
103981,62628.0
103982,83208.6
103983,62574.0
103984,33936.0
103985,104496.0
103986,31740.0
103987,100872.0
103988,105420.0
103989,71880.0
103990,165888.0
103991,36204.0
103992,446340.0
103993,67392.0
103994,186612.0
103995,104892.0
103996,46692.52173913043
103997,62808.0
103998,104040.0
103999,87468.0
104000,60864.0
104001,71748.0
104002,59472.0
104003,59976.0
104004,68256.0
104005,35268.0
104006,64356.0
104007,33276.0
104008,32856.0
104009,89496.0
104010,65640.0
104011,374106.0
104012,106608.0
104013,220476.0
104014,62520.0
104015,66996.0
104016,66312.0
104017,460668.0
104018,62088.0
104019,328188.0
104020,70278.0
104021,84204.0
104022,105636.0
104023,33768.0
104024,49884.0
104025,205776.0
104026,78534.0
104027,32400.0
104028,49961.333333333336
104029,83466.0
104030,40197.0
104031,95868.0
104032,30528.0
104033,33660.0
104034,103056.0
104035,48720.0
104036,486300.0
104037,119244.0
104038,69132.0
104039,96618.85714285714
104040,68064.0
104041,99048.0
104042,67656.0
104043,438588.0
104044,64896.0
104045,64452.0
104046,85639.2
104047,28932.0
104048,34776.0
104049,98421.0
104050,35520.0
104051,94932.0
104052,204972.0
104053,31932.0
104054,104064.0
104055,31128.0
104056,113184.0
104057,73932.0
104058,34320.0
104059,98808.0
104060,67428.0
104061,142944.0
104062,520380.0
104063,69528.0
104064,60270.0
104065,32904.0
104066,93936.0
104067,33348.0
104068,38628.0
104069,66672.0
104070,69816.0
104071,68916.0
104072,63576.0
104073,51324.75
104074,30768.0
104075,112752.0
104076,46212.0
104077,154224.0
104078,104232.0
104079,43717.71428571428
104080,72336.0
104081,62472.0
104082,67929.0
104083,70488.0
104084,70080.0
104085,64056.0
104086,168876.0
104087,89940.0
104088,101724.0
104089,60072.0
104090,68112.0
104091,198852.0
104092,35004.0
104093,64320.0
104094,75468.0
104095,51252.0
104096,42920.0
104097,48817.28571428572
104098,37008.0
104099,496344.0
104100,97812.0
104101,34584.0
104102,60864.0
104103,63552.0
104104,49272.0
104105,71208.0
104106,247752.0
104107,43812.0
104108,33850.0
104109,30648.0
104110,31416.0
104111,51986.4
104112,47218.5
104113,35952.0
104114,65328.0
104115,66612.0
104116,63768.0
104117,126666.0
104118,32112.0
104119,49752.0
104120,73836.0
104121,58560.0
104122,31020.0
104123,41976.0
104124,44258.666666666664
104125,79820.0
104126,285840.0
104127,182376.0
104128,50616.0
104129,35628.0
104130,68028.0
104131,67668.0
104132,63900.0
104133,395952.0
104134,32244.0
104135,46836.0
104136,68532.0
104137,246600.0
104138,112824.0
104139,104604.0
104140,29532.0
104141,69852.0
104142,49956.0
104143,98712.0
104144,164316.0
104145,53268.0
104146,76188.0
104147,117050.66666666667
104148,165564.0
104149,118020.0
104150,114038.4
104151,98868.0
104152,32856.0
104153,31440.0
104154,71928.0
104155,60960.0
104156,31716.0
104157,67668.0
104158,32016.0
104159,29472.0
104160,68484.0
104161,92902.0
104162,266892.0
104163,36072.0
104164,136452.0
104165,68064.0
104166,44067.0
104167,110160.0
104168,153384.0
104169,37933.0
104170,97980.0
104171,515256.0
104172,107748.0
104173,68532.0
104174,33840.0
104175,66516.0
104176,92526.0
104177,94584.0
104178,459504.0
104179,51384.0
104180,142812.0
104181,64044.0
104182,113292.0
104183,343644.0
104184,34152.0
104185,94272.0
104186,82105.2
104187,98585.14285714286
104188,60684.0
104189,105120.0
104190,106755.6
104191,62568.0
104192,164928.0
104193,106920.0
104194,88908.0
104195,69960.0
104196,34020.0
104197,72936.0
104198,58356.0
104199,110964.0
104200,116424.0
104201,185112.0
104202,62652.0
104203,340356.0
104204,33828.0
104205,67152.0
104206,473832.0
104207,106644.0
104208,37933.0
104209,49332.0
104210,610248.0
104211,82088.57142857143
104212,123720.0
104213,58788.0
104214,104684.625
104215,32640.0
104216,519744.0
104217,51624.0
104218,65064.0
104219,66936.0
104220,31608.0
104221,93408.0
104222,143940.0
104223,161136.0
104224,29964.0
104225,420768.0
104226,63900.0
104227,48648.0
104228,59940.0
104229,65184.0
104230,173340.0
104231,63984.0
104232,62880.0
104233,136608.0
104234,37956.0
104235,130896.0
104236,87582.0
104237,219228.0
104238,117132.0
104239,452556.0
104240,109548.0
104241,47440.8
104242,58992.0
104243,32724.0
104244,73932.0
104245,33816.0
104246,244044.0
104247,50448.0
104248,65868.0
104249,59500.0
104250,88080.0
104251,70044.0
104252,62604.0
104253,35460.0
104254,147528.0
104255,109704.0
104256,37680.0
104257,397776.0
104258,262452.0
104259,112248.0
104260,63348.0
104261,64044.0
104262,31212.0
104263,66312.0
104264,58404.0
104265,77496.0
104266,408444.0
104267,67452.0
104268,78564.0
104269,72672.0
104270,167364.0
104271,69768.0
104272,55584.0
104273,32316.0
104274,31884.0
104275,187308.0
104276,61728.0
104277,73404.0
104278,36108.0
104279,456456.0
104280,118185.0
104281,190932.0
104282,75252.0
104283,36360.0
104284,34032.0
104285,72000.0
104286,64476.0
104287,60840.0
104288,65016.0
104289,64800.0
104290,167284.0
104291,37092.0
104292,77172.0
104293,63168.0
104294,56796.0
104295,30864.0
104296,61152.0
104297,66900.0
104298,59184.0
104299,34104.0
104300,74652.0
104301,63384.0
104302,173562.0
104303,180078.0
104304,36720.0
104305,559356.0
104306,29520.0
104307,86076.0
104308,71364.0
104309,107448.0
104310,90108.0
104311,66888.0
104312,63660.0
104313,450804.0
104314,127452.0
104315,60108.0
104316,131316.0
104317,69720.0
104318,147336.0
104319,30012.0
104320,46368.0
104321,115970.08695652174
104322,47436.0
104323,118272.0
104324,291144.0
104325,64524.0
104326,105120.0
104327,63576.0
104328,57876.0
104329,92700.0
104330,123132.0
104331,65340.0
104332,69660.0
104333,113196.0
104334,187824.0
104335,104432.0
104336,72480.0
104337,96144.0
104338,63156.0
104339,59628.0
104340,93888.0
104341,52068.0
104342,107892.0
104343,37932.0
104344,31944.0
104345,456720.0
104346,100728.0
104347,70968.0
104348,164976.0
104349,47988.0
104350,169428.0
104351,62508.0
104352,39240.0
104353,108972.0
104354,533640.0
104355,101496.0
104356,33972.0
104357,60588.0
104358,99444.0
104359,62772.0
104360,96900.0
104361,316536.0
104362,172344.0
104363,85104.0
104364,67032.0
104365,30048.0
104366,128364.0
104367,59544.0
104368,113292.0
104369,225204.0
104370,77580.0
104371,373080.0
104372,102985.33333333333
104373,60192.0
104374,309528.0
104375,217236.0
104376,111330.54545454546
104377,33792.0
104378,38436.0
104379,34338.0
104380,294648.0
104381,65496.0
104382,80096.57142857143
104383,37440.0
104384,142692.0
104385,69936.0
104386,101196.0
104387,63828.0
104388,64476.0
104389,92520.0
104390,62844.0
104391,241344.0
104392,53664.0
104393,33060.0
104394,94404.0
104395,47220.0
104396,61320.0
104397,43956.0
104398,115560.0
104399,90456.0
104400,104544.0
104401,59160.0
104402,65268.0
104403,185952.0
104404,94356.0
104405,29652.0
104406,94704.0
104407,46342.666666666664
104408,88681.92
104409,60132.0
104410,69828.0
104411,94272.0
104412,73152.0
104413,118104.0
104414,83662.22222222222
104415,35868.0
104416,49344.0
104417,34104.0
104418,167376.0
104419,75516.0
104420,43569.333333333336
104421,30216.0
104422,94152.0
104423,104520.0
104424,62856.0
104425,48072.0
104426,34968.0
104427,77220.0
104428,73674.0
104429,62952.0
104430,500328.0
104431,60816.0
104432,32784.0
104433,48576.0
104434,86912.0
104435,173088.0
104436,64692.0
104437,32124.0
104438,72408.0
104439,285084.0
104440,39710.181818181816
104441,65988.0
104442,299304.0
104443,32388.0
104444,47049.0
104445,60084.0
104446,64152.0
104447,41665.41176470588
104448,114648.0
104449,31092.0
104450,60300.0
104451,95784.0
104452,485052.0
104453,68640.0
104454,30972.0
104455,58116.0
104456,38853.230769230766
104457,50676.0
104458,59544.0
104459,53640.0
104460,68388.0
104461,58704.0
104462,83652.0
104463,94956.0
104464,79864.0
104465,230856.0
104466,228516.0
104467,66372.0
104468,41848.0
104469,110473.5
104470,33828.0
104471,136464.0
104472,60372.0
104473,300816.0
104474,66360.0
104475,60132.0
104476,70296.0
104477,63048.0
104478,67980.0
104479,43626.0
104480,33300.0
104481,112188.0
104482,408840.0
104483,69324.0
104484,298440.0
104485,98916.0
104486,48978.857142857145
104487,29832.0
104488,41980.0
104489,63012.0
104490,84195.27272727272
104491,59208.0
104492,51919.38461538462
104493,200592.0
104494,56424.0
104495,96186.0
104496,71256.0
104497,102312.0
104498,63012.0
104499,62868.0
104500,325116.0
104501,109824.0
104502,74160.0
104503,100020.0
104504,70464.0
104505,33876.0
104506,136860.0
104507,384540.0
104508,83466.0
104509,39561.17647058824
104510,70200.0
104511,92985.88235294117
104512,43212.0
104513,67140.0
104514,57240.0
104515,53124.0
104516,57084.0
104517,34296.0
104518,66996.0
104519,85768.0
104520,169008.0
104521,99612.0
104522,266004.0
104523,177312.0
104524,71268.0
104525,63984.0
104526,429588.0
104527,79408.0
104528,154164.0
104529,71244.0
104530,59616.0
104531,49272.0
104532,69864.0
104533,54492.0
104534,110100.0
104535,64320.0
104536,69276.0
104537,84840.0
104538,69432.0
104539,391668.0
104540,173892.0
104541,90163.82608695653
104542,64104.0
104543,30120.0
104544,53352.0
104545,354792.0
104546,64788.0
104547,65292.0
104548,80388.0
104549,60276.0
104550,553272.0
104551,67476.0
104552,64668.0
104553,193380.0
104554,49836.0
104555,32748.0
104556,30828.0
104557,34056.0
104558,62640.0
104559,403332.0
104560,69432.0
104561,127296.0
104562,103752.0
104563,67452.0
104564,71472.0
104565,100968.0
104566,75252.0
104567,298824.0
104568,61932.0
104569,97656.0
104570,117828.0
104571,371112.0
104572,66876.0
104573,56406.0
104574,66660.0
104575,70020.0
104576,104472.0
104577,112416.0
104578,48138.0
104579,58584.0
104580,71592.0
104581,88704.0
104582,206724.0
104583,34944.0
104584,67212.0
104585,64932.0
104586,56388.0
104587,451632.0
104588,142260.0
104589,62280.0
104590,66156.0
104591,35520.0
104592,135792.0
104593,51248.72727272727
104594,459432.0
104595,498276.0
104596,60924.0
104597,31392.0
104598,62448.0
104599,29628.0
104600,59544.0
104601,146460.0
104602,66948.0
104603,51816.0
104604,68964.0
104605,60996.0
104606,72180.0
104607,67164.0
104608,51552.0
104609,106452.0
104610,62196.0
104611,43396.0
104612,33516.0
104613,523776.0
104614,60864.0
104615,33372.0
104616,63972.0
104617,162216.0
104618,111468.0
104619,190572.0
104620,68220.0
104621,33048.0
104622,44076.0
104623,102528.0
104624,92556.0
104625,106440.0
104626,39400.0
104627,114708.0
104628,63624.0
104629,59196.0
104630,42360.0
104631,67596.0
104632,99972.0
104633,460116.0
104634,111096.0
104635,104832.0
104636,173425.7142857143
104637,181668.0
104638,96488.4
104639,96024.0
104640,173748.0
104641,86568.0
104642,33048.0
104643,67200.0
104644,92820.0
104645,106944.0
104646,29832.0
104647,72324.0
104648,66792.0
104649,100824.0
104650,62028.0
104651,73152.0
104652,100560.0
104653,388644.0
104654,98592.0
104655,80049.6
104656,97284.0
104657,318144.0
104658,147504.0
104659,99240.0
104660,60468.0
104661,151536.0
104662,75756.0
104663,224952.0
104664,287220.0
104665,88681.92
104666,35952.0
104667,68856.0
104668,65808.0
104669,69768.0
104670,60936.0
104671,54504.0
104672,61560.0
104673,61836.0
104674,111096.0
104675,145152.0
104676,60684.0
104677,43980.0
104678,105156.0
104679,32460.0
104680,95820.0
104681,481080.0
104682,59376.0
104683,52636.0
104684,98085.6
104685,66828.0
104686,131604.0
104687,36168.0
104688,107172.0
104689,153888.0
104690,104208.0
104691,51168.0
104692,32460.0
104693,568656.0
104694,76932.0
104695,66780.0
104696,562320.0
104697,112188.0
104698,66348.0
104699,174516.0
104700,33708.0
104701,109599.75
104702,268704.0
104703,32400.0
104704,33300.0
104705,138433.5
104706,56560.28571428572
104707,147405.0
104708,106608.0
104709,38592.0
104710,109080.0
104711,108264.0
104712,35964.0
104713,65844.0
104714,67427.33333333333
104715,87816.0
104716,69444.0
104717,80091.0
104718,102704.57142857143
104719,35652.0
104720,96420.0
104721,105504.0
104722,69420.0
104723,61668.0
104724,190920.0
104725,67488.0
104726,37416.0
104727,78012.0
104728,59646.0
104729,78952.0
104730,107172.0
104731,65604.0
104732,72228.0
104733,33300.0
104734,65748.0
104735,61188.0
104736,330492.0
104737,101916.0
104738,61452.0
104739,64476.0
104740,111330.54545454546
104741,48768.0
104742,71664.0
104743,66816.0
104744,98340.0
104745,70152.0
104746,63432.0
104747,36084.0
104748,54420.0
104749,33756.0
104750,62940.0
104751,102492.0
104752,67764.0
104753,70356.0
104754,49032.0
104755,29124.0
104756,53940.0
104757,80611.2
104758,42534.857142857145
104759,58752.0
104760,30432.0
104761,98482.0
104762,49056.0
104763,281568.0
104764,109308.0
104765,30516.0
104766,83386.66666666667
104767,33108.0
104768,54526.666666666664
104769,66276.0
104770,105216.0
104771,226692.0
104772,62052.0
104773,105828.0
104774,172344.0
104775,30696.0
104776,65424.0
104777,60312.0
104778,104676.0
104779,36460.0
104780,36387.42857142857
104781,126004.0
104782,61416.0
104783,110844.0
104784,73188.0
104785,114088.8
104786,30252.0
104787,72696.0
104788,49752.0
104789,234300.0
104790,75768.0
104791,368184.0
104792,260892.0
104793,34572.0
104794,141864.0
104795,33744.0
104796,188688.0
104797,29796.0
104798,48120.0
104799,63684.0
104800,44394.0
104801,45420.0
104802,98664.0
104803,34704.0
104804,110784.0
104805,115980.0
104806,70188.0
104807,63168.0
104808,34848.0
104809,96528.0
104810,95712.0
104811,56580.0
104812,48852.0
104813,98424.0
104814,103332.0
104815,135612.0
104816,55176.0
104817,91299.75
104818,103712.57142857143
104819,41665.41176470588
104820,51996.0
104821,58176.0
104822,70236.0
104823,85922.11764705883
104824,88692.0
104825,65257.89473684211
104826,150672.0
104827,106092.0
104828,62052.0
104829,551376.0
104830,69072.0
104831,32604.0
104832,434400.0
104833,62928.0
104834,408384.0
104835,327852.0
104836,67644.0
104837,439332.0
104838,67956.0
104839,357384.0
104840,69456.0
104841,65796.0
104842,214956.0
104843,147648.0
104844,69384.0
104845,193272.0
104846,147900.0
104847,58680.0
104848,52747.5
104849,55188.0
104850,167256.0
104851,109848.0
104852,37933.0
104853,105036.0
104854,35136.0
104855,65592.0
104856,68412.0
104857,171624.0
104858,67680.0
104859,93168.0
104860,86232.0
104861,75984.0
104862,51562.2
104863,71256.0
104864,48796.42105263158
104865,440724.0
104866,33444.0
104867,82983.0
104868,97908.0
104869,179244.0
104870,70236.0
104871,50907.27272727273
104872,67404.0
104873,99252.0
104874,443076.0
104875,66948.0
104876,101870.18181818182
104877,33408.0
104878,109260.0
104879,208656.0
104880,32736.0
104881,58944.0
104882,115872.0
104883,437496.0
104884,109200.0
104885,35064.0
104886,61248.0
104887,166284.0
104888,37476.0
104889,477588.0
104890,83466.0
104891,64632.0
104892,122472.0
104893,97488.0
104894,92601.0731707317
104895,52020.0
104896,106800.0
104897,51063.0
104898,38976.0
104899,240240.0
104900,58500.0
104901,74412.0
104902,31056.0
104903,304668.0
104904,63000.0
104905,43164.0
104906,50868.0
104907,120696.0
104908,93095.33333333333
104909,36090.857142857145
104910,107124.0
104911,191340.0
104912,369492.0
104913,99000.0
104914,47376.0
104915,51540.0
104916,65148.0
104917,144144.0
104918,32592.0
104919,104952.0
104920,38852.307692307695
104921,94560.0
104922,106440.0
104923,63744.0
104924,59208.0
104925,100320.0
104926,470928.0
104927,28524.0
104928,167172.0
104929,96084.0
104930,183816.0
104931,103632.0
104932,31872.0
104933,62466.0
104934,59880.0
104935,56796.0
104936,159048.0
104937,110064.0
104938,37933.0
104939,65796.0
104940,102780.0
104941,63000.0
104942,62568.0
104943,37308.0
104944,46668.0
104945,47220.0
104946,97248.0
104947,43898.086956521736
104948,68088.0
104949,73305.81818181818
104950,45360.0
104951,176124.0
104952,30396.0
104953,303324.0
104954,110640.0
104955,77088.0
104956,38328.0
104957,49212.0
104958,46452.0
104959,389508.0
104960,35052.0
104961,67764.0
104962,101028.0
104963,360684.0
104964,33876.0
104965,408768.0
104966,204972.0
104967,28704.0
104968,104556.0
104969,56088.0
104970,154620.0
104971,103572.0
104972,62160.0
104973,49123.2
104974,168900.0
104975,619656.0
104976,93000.0
104977,66264.0
104978,69156.0
104979,400080.0
104980,35160.0
104981,63012.0
104982,33636.0
104983,77424.0
104984,69960.0
104985,61356.0
104986,117780.0
104987,70188.0
104988,298032.0
104989,343752.0
104990,70788.0
104991,57516.0
104992,325464.0
104993,95208.0
104994,69948.0
104995,89604.0
104996,65412.0
104997,90540.0
104998,106272.0
104999,60159.0
105000,35460.0
105001,63900.0
105002,44047.5
105003,494412.0
105004,77001.6
105005,396492.0
105006,35736.0
105007,107126.18181818182
105008,79458.0
105009,64746.0
105010,387876.0
105011,68316.0
105012,70272.0
105013,77724.0
105014,46342.666666666664
105015,101820.0
105016,112848.0
105017,55860.0
105018,37956.0
105019,67872.0
105020,35784.0
105021,33084.0
105022,65700.0
105023,34296.0
105024,262644.0
105025,124170.0
105026,65616.0
105027,218880.0
105028,180576.0
105029,64218.0
105030,111684.0
105031,76536.0
105032,52596.0
105033,66312.0
105034,36300.0
105035,195696.0
105036,69708.0
105037,100176.0
105038,35232.0
105039,134928.0
105040,66828.0
105041,32280.0
105042,92494.0
105043,40664.307692307695
105044,34128.0
105045,65941.33333333333
105046,118584.0
105047,84906.0
105048,75414.0
105049,58764.0
105050,105936.0
105051,33924.0
105052,62916.0
105053,45777.6
105054,42204.0
105055,121516.0
105056,37380.0
105057,66996.0
105058,95724.0
105059,157968.0
105060,71052.0
105061,62232.0
105062,100980.0
105063,37848.0
105064,77196.0
105065,61728.0
105066,73260.0
105067,89568.0
105068,48624.0
105069,31392.0
105070,66144.0
105071,105432.0
105072,47988.0
105073,66072.0
105074,50988.0
105075,115224.0
105076,65340.0
105077,69336.0
105078,32580.0
105079,49776.0
105080,501336.0
105081,64824.0
105082,128664.0
105083,48504.0
105084,84847.33333333333
105085,103080.0
105086,33492.0
105087,310644.0
105088,171708.0
105089,190920.0
105090,203724.0
105091,34160.0
105092,70572.0
105093,200472.0
105094,53376.0
105095,68832.0
105096,79872.0
105097,146004.0
105098,48978.857142857145
105099,66828.0
105100,81744.0
105101,57108.0
105102,63120.0
105103,60192.0
105104,63360.0
105105,68760.0
105106,315180.0
105107,35316.0
105108,33420.0
105109,69768.0
105110,72816.0
105111,45984.0
105112,58908.0
105113,70152.0
105114,91125.6
105115,61500.0
105116,95460.0
105117,69064.0
105118,66972.0
105119,61908.0
105120,55728.0
105121,144702.0
105122,62400.0
105123,39201.333333333336
105124,65592.0
105125,52166.0
105126,84239.2
105127,109428.0
105128,72576.0
105129,350292.0
105130,64791.0
105131,32556.0
105132,36732.0
105133,34572.0
105134,170652.0
105135,111864.0
105136,296928.0
105137,54768.0
105138,103542.0
105139,60456.0
105140,95124.0
105141,56220.0
105142,68724.0
105143,88263.0
105144,144744.0
105145,69648.0
105146,29808.0
105147,179356.8
105148,499332.0
105149,57156.0
105150,66216.0
105151,33144.0
105152,63552.0
105153,64752.0
105154,114962.0
105155,84636.0
105156,94413.0
105157,59580.0
105158,61932.0
105159,108780.0
105160,65232.0
105161,63720.0
105162,95496.0
105163,57180.0
105164,45777.6
105165,62184.0
105166,102594.0
105167,396024.0
105168,32520.0
105169,35616.0
105170,106224.0
105171,36828.0
105172,33696.0
105173,43898.086956521736
105174,95064.0
105175,61644.0
105176,40140.0
105177,30456.0
105178,71832.0
105179,103152.0
105180,50280.0
105181,71184.0
105182,65520.0
105183,409416.0
105184,68772.0
105185,66060.0
105186,59904.0
105187,53928.0
105188,105660.0
105189,218844.0
105190,302160.0
105191,33714.0
105192,113014.90909090909
105193,61596.0
105194,67800.0
105195,139392.0
105196,53011.5
105197,32592.0
105198,63888.0
105199,188796.0
105200,67728.0
105201,93984.0
105202,34152.0
105203,112116.0
105204,54096.0
105205,45211.2
105206,33900.0
105207,98220.0
105208,139260.0
105209,64980.0
105210,114445.8
105211,104136.0
105212,110196.0
105213,63504.0
105214,49631.2
105215,59640.0
105216,98952.0
105217,30108.0
105218,90163.82608695653
105219,36828.0
105220,112284.0
105221,260028.0
105222,326100.0
105223,51696.0
105224,56916.0
105225,56748.0
105226,64824.0
105227,66468.0
105228,391416.0
105229,36012.0
105230,33204.0
105231,102108.0
105232,103896.0
105233,47820.0
105234,35580.0
105235,107328.0
105236,47088.0
105237,70080.0
105238,41334.0
105239,33492.0
105240,56052.0
105241,159312.0
105242,52668.0
105243,27684.0
105244,179356.8
105245,66912.0
105246,98340.0
105247,32376.0
105248,104616.0
105249,35364.0
105250,101928.0
105251,107472.0
105252,104604.0
105253,175140.0
105254,58620.0
105255,89880.0
105256,30384.0
105257,228972.0
105258,67950.85714285714
105259,36120.0
105260,34356.0
105261,98112.0
105262,64188.0
105263,105312.0
105264,49631.2
105265,308952.0
105266,66261.0
105267,105276.0
105268,37476.0
105269,180132.0
105270,39400.0
105271,290688.0
105272,71460.0
105273,282492.0
105274,54612.0
105275,52248.0
105276,99504.0
105277,75828.85714285714
105278,34200.0
105279,60516.0
105280,106416.0
105281,88704.0
105282,66672.0
105283,73020.0
105284,34320.0
105285,52200.0
105286,286740.0
105287,31368.0
105288,56556.0
105289,77203.2
105290,60828.0
105291,386928.0
105292,117084.0
105293,35988.0
105294,37488.0
105295,91181.53846153847
105296,56076.0
105297,30552.0
105298,99612.0
105299,65652.0
105300,72702.0
105301,62292.0
105302,66300.0
105303,81480.0
105304,62640.0
105305,51576.0
105306,31488.0
105307,64032.0
105308,45366.0
105309,74433.0
105310,167580.0
105311,53964.0
105312,91181.53846153847
105313,31272.0
105314,66264.0
105315,44538.0
105316,367404.0
105317,53011.5
105318,78468.0
105319,66408.0
105320,165888.0
105321,186780.0
105322,68844.0
105323,107292.0
105324,182802.0
105325,104436.0
105326,90456.0
105327,90240.0
105328,55140.0
105329,186612.0
105330,33516.0
105331,58560.0
105332,49761.0
105333,100200.0
105334,36990.0
105335,64788.0
105336,51562.2
105337,107334.85714285714
105338,139008.0
105339,167592.0
105340,191868.0
105341,328824.0
105342,58980.0
105343,575544.0
105344,53556.0
105345,66420.0
105346,50662.4
105347,42363.42857142857
105348,60720.0
105349,66300.0
105350,33696.0
105351,62724.0
105352,37212.0
105353,100404.0
105354,66516.0
105355,105516.0
105356,66528.0
105357,36192.0
105358,67872.0
105359,74004.0
105360,264756.0
105361,540432.0
105362,50232.0
105363,70008.0
105364,59316.0
105365,37404.0
105366,32040.0
105367,33888.0
105368,31944.0
105369,251196.0
105370,168456.0
105371,32784.0
105372,34476.0
105373,86679.2
105374,96756.0
105375,42852.0
105376,61776.0
105377,60159.0
105378,104400.0
105379,42624.0
105380,66192.0
105381,57876.0
105382,105600.0
105383,70572.0
105384,91181.53846153847
105385,59580.0
105386,71604.0
105387,71844.0
105388,48528.0
105389,75464.0
105390,69168.0
105391,65052.0
105392,107292.0
105393,71568.0
105394,50388.0
105395,109464.0
105396,56292.0
105397,172092.0
105398,103404.0
105399,33996.0
105400,83820.0
105401,117456.0
105402,97764.0
105403,84684.0
105404,43420.61538461538
105405,55452.0
105406,105276.0
105407,59724.0
105408,452880.0
105409,96288.0
105410,71868.0
105411,65100.0
105412,33828.0
105413,42760.0
105414,56796.0
105415,30804.0
105416,60504.0
105417,70704.0
105418,34752.0
105419,95677.5
105420,52872.0
105421,31872.0
105422,61248.0
105423,52272.0
105424,61224.0
105425,169968.0
105426,43396.0
105427,36768.0
105428,65148.0
105429,67428.0
105430,31260.0
105431,101928.0
105432,66084.0
105433,120516.0
105434,72720.0
105435,32172.0
105436,50172.0
105437,116700.0
105438,40746.0
105439,198084.0
105440,72372.0
105441,108000.0
105442,412092.0
105443,257856.0
105444,30060.0
105445,46263.48387096774
105446,89064.0
105447,60900.0
105448,30120.0
105449,76656.75
105450,31884.0
105451,40326.0
105452,51264.0
105453,51948.0
105454,278376.0
105455,32508.0
105456,44175.42857142857
105457,379872.0
105458,115997.14285714286
105459,62820.0
105460,119820.0
105461,32928.0
105462,69504.0
105463,106968.0
105464,105564.0
105465,317124.0
105466,51373.71428571428
105467,58992.0
105468,34140.0
105469,47052.0
105470,64008.0
105471,388644.0
105472,68784.0
105473,61056.0
105474,45721.71428571428
105475,416784.0
105476,31560.0
105477,96300.0
105478,54864.0
105479,213072.0
105480,35904.0
105481,310824.0
105482,32592.0
105483,55656.0
105484,59124.0
105485,94812.0
105486,32268.0
105487,98592.0
105488,104629.2
105489,32412.0
105490,100392.0
105491,63468.0
105492,88776.0
105493,388956.0
105494,43799.333333333336
105495,113172.0
105496,212184.0
105497,57108.0
105498,74812.0
105499,68148.0
105500,198720.0
105501,41322.857142857145
105502,66720.0
105503,103272.0
105504,64404.0
105505,38895.0
105506,84291.0
105507,68352.0
105508,531660.0
105509,59508.0
105510,67950.0
105511,32532.0
105512,50112.0
105513,94586.0
105514,32856.0
105515,85148.0
105516,69696.0
105517,66816.0
105518,62388.0
105519,85922.11764705883
105520,61140.0
105521,104432.0
105522,50700.0
105523,46692.52173913043
105524,32784.0
105525,60960.0
105526,88164.0
105527,598500.0
105528,43716.0
105529,35328.0
105530,90624.0
105531,56664.0
105532,62760.0
105533,63012.0
105534,66552.0
105535,178440.0
105536,62712.0
105537,56916.0
105538,103200.0
105539,65004.0
105540,69936.0
105541,60024.0
105542,62580.0
105543,260076.0
105544,52768.8
105545,343644.0
105546,62640.0
105547,102444.0
105548,113052.0
105549,60048.0
105550,107436.0
105551,39480.0
105552,88692.0
105553,35388.0
105554,109296.0
105555,134921.45454545456
105556,44580.0
105557,254896.0
105558,342156.0
105559,72744.0
105560,67572.0
105561,141660.0
105562,156756.0
105563,113076.0
105564,31764.0
105565,67344.0
105566,39603.42857142857
105567,555264.0
105568,111828.0
105569,28068.0
105570,256476.0
105571,56556.0
105572,93040.61538461539
105573,46529.142857142855
105574,43716.0
105575,65748.0
105576,215892.0
105577,66336.0
105578,46102.28571428572
105579,97056.0
105580,337128.0
105581,97044.0
105582,30672.0
105583,57408.0
105584,67104.0
